# This E. coli expression dataset was provided courtesy of
# Prof. Tyrell Conway from the University of Oklahoma, and
# is described in Tao et al, 1999, J. Bact., 181:645.
#
# Users will typically want to display the ratio of the 12 and 13th 
# columns, i.e. since the first column is numbered column zero, display the
# ratios of columns number 11 and 12.
#
# Columns of this dataset are:
# GlcVol1a	GlcVolb	ratioa/b	loga/b	GlcLBa Vol	GlcLBb Vol	ratioa/b	loga/b	MinGlc Avg Vol	GlcLB Avg Vol	Min Glc Pct	Glc LB Pct	Array Pos	F2	Field	Spot	Glc Min/LB Ratio	Log Ratio	GeneM53	b#	M53product	Functional Group	M53 function	
#
#
b2051	7242	8119	-1.12	-0.050	13937	12679	1.10	0.041	7680	13308	0.045319	0.080123	O4	1	3	3472	-1.77	-0.247	wcaH	b2051	GDP-mannose mannosyl hydrolase	Central intermediary metabolism	"enzyme; Central intermediary metabolism: Sugar-nucleotide biosynthesis, conversions"	
b2052	1148	1202	-1.05	-0.020	890	1050	-1.18	-0.072	1175	970	0.006934	0.005841	A6	1	3	3473	1.19	0.074	wcaG	b2052	putative nucleotide di-P-sugar epimerase or dehydratase	Putative enzymes	putative enzyme; Not classified	
b2053	3059	3503	-1.15	-0.059	4861	4628	1.05	0.021	3281	4744	0.019359	0.028564	D21	2	2	2482	-1.48	-0.169	gmd	b2053	GDP-D-mannose dehydratase	Central intermediary metabolism	"enzyme; Central intermediary metabolism: Sugar-nucleotide biosynthesis, conversions"	
b2054	1592	2236	-1.40	-0.148	435	911	-1.82	-0.261	1914	673	0.011296	0.004053	F21	2	2	2483	2.79	0.445	wcaF	b2054	putative transferase	Putative enzymes	putative enzyme; Not classified	
b2055	2679	3218	-1.20	-0.080	1434	1503	-1.05	-0.020	2949	1468	0.017399	0.008840	H21	2	2	2484	1.97	0.294	wcaE	b2055	putative colanic acid biosynthesis glycosyl transferase	Putative enzymes	putative enzyme; Not classified	
b2056	1305	1116	1.17	0.068	739	553	1.34	0.126	1210	646	0.007140	0.003889	M9	3	1	231	1.84	0.264	wcaD	b2056	putative colanic acid polymerase	Putative enzymes	putative enzyme; Phage-related functions and prophages	
b2057	468	345	1.00	0.000	470	326	1.00	0.000	406	398	0.002398	0.002396	C6	1	3	3474	1.00	0.000	wcaC	b2057	putative glycosyl transferase	Putative enzymes	putative enzyme; Not classified	
b2058	6769	7219	-1.07	-0.028	4016	4852	-1.21	-0.082	6994	4434	0.041268	0.026696	G21	4	2	1908	1.55	0.189	wcaB	b2058	putative transferase	Putative enzymes	putative enzyme; Not classified	
b2059	19749	20909	-1.06	-0.025	5386	6335	-1.18	-0.070	20329	5860	0.119956	0.035281	C4	2	1	490	3.40	0.531	wcaA	b2059	putative regulator	Putative regulatory proteins	putative regulator; Not classified	
b2060	806	617	1.31	0.116	377	412	-1.00	0.000	711	395	0.004197	0.002376	E6	1	3	3475	1.40	0.146	b2060	b2060	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2061	1120	947	1.18	0.073	598	448	1.20	0.078	1034	523	0.006100	0.003149	O9	3	1	232	1.94	0.287	wzb	b2061	probable protein-tyrosine-phosphatase	Putative regulatory proteins	putative enzyme; Not classified	
b2062	2380	4772	-2.01	-0.302	2662	4552	-1.71	-0.233	3576	3607	0.021101	0.021717	E4	2	1	491	-1.03	-0.012	wza	b2062	putative polysaccharide export protein	Putative transport proteins	putative transport; Not classified	
b2063	6175	5983	1.03	0.014	3403	3632	-1.07	-0.028	6079	3518	0.035871	0.021178	G6	1	3	3476	1.69	0.229	yegH	b2063	putative transport protein	Putative transport proteins	putative transport; Not classified	
b2064	1115	1637	-1.47	-0.167	852	990	-1.16	-0.065	1376	921	0.008120	0.005543	J21	2	2	2485	1.46	0.166	asmA	b2064	suppressor of ompF assembly mutants	Cell processes	phenotype; Outer membrane constituents	
b2065	3763	3547	1.06	0.026	5315	5468	-1.03	-0.012	3655	5391	0.021568	0.032459	C24	1	2	2010	-1.50	-0.178	dcd	b2065	2'-deoxycytidine 5'-triphosphate deaminase	Nucleotide biosynthesis and metabolism	enzyme; 2'-Deoxyribonucleotide metabolism	
b2066	650	742	-1.14	-0.057	828	781	1.06	0.026	696	804	0.004108	0.004843	O14	3	2	2168	-1.18	-0.071	udk	b2066	uridine/cytidine kinase	Nucleotide biosynthesis and metabolism	enzyme; Central intermediary metabolism: Nucleotide interconversions	
b2067	542	385	1.08	0.035	1085	837	1.30	0.113	464	961	0.002735	0.005784	A11	3	1	233	-1.93	-0.285	yegE	b2067	putative sensor-type protein	Putative regulatory proteins	putative regulator; Not classified	
b2068	3503	3870	-1.10	-0.043	3503	4214	-1.20	-0.080	3687	3858	0.021755	0.023229	M3	1	2	1551	-1.07	-0.028	alkA	b2068	"3-methyl-adenine DNA glycosylase II, inducible"	"DNA replication, repair, restriction/modification"	"enzyme; DNA - replication, repair, restriction/modification"	
b2069	1814	2399	-1.32	-0.121	1456	2114	-1.45	-0.162	2106	1785	0.012429	0.010748	F2	2	1	1251	1.16	0.063	yegD	b2069	putative heat shock protein	Putative regulatory proteins	putative regulator; Not classified	
b2070	3249	3616	-1.11	-0.047	1903	2138	-1.12	-0.051	3432	2020	0.020254	0.012162	L21	2	2	2486	1.67	0.221	b2070	b2070	putative chaperonin	Putative factors	putative factor; Not classified	
b2071	2711	2505	1.08	0.034	1490	1320	1.13	0.052	2608	1405	0.015388	0.008460	I6	1	3	3477	1.82	0.260	b2071	b2071	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2072	2792	2097	1.33	0.124	1537	1815	-1.18	-0.072	2445	1676	0.014424	0.010090	K6	1	3	3478	1.43	0.155	b2072	b2072	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2073	2112	1385	1.52	0.183	1203	1463	-1.22	-0.085	1749	1333	0.010320	0.008027	M6	1	3	3479	1.29	0.109	b2073	b2073	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2074	2425	2547	-1.05	-0.021	2350	2170	1.08	0.035	2486	2260	0.014669	0.013609	P3	3	1	976	1.08	0.033	b2074	b2074	putative membrane protein	putative membrane protein	putative membrane; Not classified	
b2075	6992	6464	1.08	0.034	5179	5871	-1.13	-0.054	6728	5525	0.039700	0.033262	O6	1	3	3480	1.19	0.077	yegN	b2075	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2076	1977	1990	-1.01	-0.003	1497	1451	1.03	0.013	1984	1474	0.011704	0.008874	A8	1	3	3481	1.32	0.120	yegO	b2076	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2077	13396	8836	1.52	0.181	8636	9259	-1.07	-0.030	11116	8947	0.065593	0.053868	B5	3	1	977	1.22	0.086	yegB	b2077	putative transport protein	Putative transport proteins	putative transport; Not classified	
b2078	556	624	-1.12	-0.050	533	478	1.07	0.028	590	506	0.003481	0.003044	D6	2	3	1633	1.14	0.058	baeS	b2078	sensor protein (for BaeR)	"Transcription, RNA processing and degradation"	"enzyme; RNA synthesis, modification, DNA transcription"	
b2079	448	763	-1.53	-0.184	976	625	1.56	0.193	606	801	0.003574	0.004820	C1	2	2	1634	-1.35	-0.130	baeR	b2079	transcriptional response regulatory protein (sensor BaeS)	Regulatory function	"regulator; RNA synthesis, modification, DNA transcription"	
b2080	3925	3423	1.15	0.059	451	398	1.00	0.000	3674	424	0.021680	0.002554	C8	1	3	3482	7.23	0.859	b2080	b2080	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2081	855	908	-1.06	-0.026	1202	1291	-1.07	-0.031	881	1247	0.005201	0.007505	E8	1	3	3483	-1.44	-0.159	yegQ	b2081	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2082	3320	2725	1.22	0.086	1216	1413	-1.16	-0.065	3022	1314	0.017834	0.007913	G19	4	1	364	2.25	0.353	ogrK	b2082	prophage P2 ogr protein	"Phage, transposon, or plasmid"	"IS, phage, Tn; Phage-related functions and prophages"	
b2083	362	391	-1.00	0.000	98	247	-1.00	0.000	376	172	0.002221	0.001038	G8	1	3	3484	1.00	0.000	b2083	b2083	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2084	493	608	-1.22	-0.085	457	419	1.00	0.000	550	438	0.003246	0.002638	I8	1	3	3485	1.08	0.034	b2084	b2084	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2085	160	218	-1.00	0.000	46	75	-1.00	0.000	189	61	0.001115	0.000366	K8	1	3	3486	1.00	0.000	b2085	b2085	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2086	1352	1432	-1.06	-0.025	651	617	1.05	0.023	1392	634	0.008212	0.003818	M8	1	3	3487	2.15	0.333	b2086	b2086	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2087	427	522	-1.04	-0.019	542	549	-1.01	-0.005	474	546	0.002799	0.003284	O9	1	1	40	-1.09	-0.039	gatR_1	b2087	"split galactitol utilization operon repressor, interrupted"	Regulatory function	regulator; Degradation of small molecules: Carbon compounds	
b2088	4478	3178	1.41	0.149	2082	2661	-1.28	-0.107	3828	2371	0.022585	0.014277	P16	1	3	4288	1.58	0.199	b2088	b2088	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2089	2817	2128	1.32	0.122	1025	1328	-1.30	-0.112	2472	1176	0.014588	0.007082	I19	4	1	365	2.06	0.314	tra5_4	b2089	IS3 putative transposase	"Phage, transposon, or plasmid"	"IS, phage, Tn; Transposon-related functions"	
b2090	3646	3392	1.07	0.031	3007	3008	-1.00	0.000	3519	3007	0.020766	0.018105	A11	1	1	41	1.15	0.060	gatR_2	b2090	"split galactitol utilization operon repressor, fragment 2"	Regulatory function	regulator; Degradation of small molecules: Carbon compounds	
b2091	6302	5852	1.08	0.032	4865	4688	1.04	0.016	6077	4776	0.035857	0.028756	C11	1	1	42	1.25	0.096	gatD	b2091	galactitol-1-phosphate dehydrogenase	Carbon compound catabolism	enzyme; Degradation of small molecules: Carbon compounds	
b2092	1662	1764	-1.06	-0.026	848	1008	-1.19	-0.075	1713	928	0.010107	0.005586	M20	4	1	751	1.81	0.257	gatC	b2092	PTS system galactitol-specific enzyme IIC	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2093	1207	1520	-1.26	-0.100	379	449	-1.00	0.000	1363	414	0.008044	0.002494	O20	4	1	752	2.68	0.428	gatB	b2093	galactitol-specific enzyme IIB of phosphotransferase system	Transport and binding proteins	"enzyme; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2094	1966	2269	-1.15	-0.062	1161	1405	-1.21	-0.083	2118	1283	0.012495	0.007723	A22	4	1	753	1.62	0.209	gatA	b2094	galactitol-specific enzyme IIA of phosphotransferase system	Transport and binding proteins	"enzyme; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2095	30573	28986	1.05	0.023	19292	18901	1.02	0.009	29779	19096	0.175719	0.114971	E11	1	1	43	1.53	0.184	gatZ	b2095	putative tagatose 6-phosphate kinase 1	Putative enzymes	putative enzyme; Not classified	
b2096	20528	18313	1.12	0.050	11140	9994	1.11	0.047	19421	10567	0.114595	0.063618	G11	1	1	44	1.80	0.256	gatY	b2096	tagatose-bisphosphate aldolase 1	Carbon compound catabolism	enzyme; Degradation of small molecules: Carbon compounds	
b2097	5326	5519	-1.04	-0.016	2617	2865	-1.10	-0.039	5423	2741	0.031997	0.016502	O8	1	3	3488	1.94	0.288	b2097	b2097	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2098	4494	4126	1.09	0.037	3467	3045	1.14	0.056	4310	3256	0.025433	0.019604	D5	3	1	978	1.30	0.113	yegT	b2098	putative nucleoside permease protein	Putative transport proteins	putative transport; Not classified	
b2099	1192	1372	-1.15	-0.061	1092	1164	-1.07	-0.028	1282	1128	0.007563	0.006793	A10	1	3	3489	1.11	0.047	b2099	b2099	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2100	1615	1848	-1.14	-0.059	1907	1791	1.06	0.027	1731	1849	0.010214	0.011130	N21	2	2	2487	-1.09	-0.037	b2100	b2100	putative kinase	Putative enzymes	putative enzyme; Not classified	
b2101	33338	35867	-1.08	-0.032	27069	27013	1.00	0.001	34602	27041	0.204179	0.162801	C10	1	3	3490	1.25	0.098	yegW	b2101	putative transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b2102	631	449	1.26	0.101	505	635	-1.26	-0.100	540	570	0.003186	0.003434	E10	1	3	3491	-1.08	-0.033	yegX	b2102	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2103	885	739	1.20	0.078	662	569	1.16	0.066	812	615	0.004792	0.003706	G10	1	3	3492	1.29	0.112	thiD	b2103	phosphomethylpyrimidine kinase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Thiamin"	
b2104	17136	18739	-1.09	-0.039	10939	10656	1.03	0.011	17937	10798	0.105843	0.065008	P21	2	2	2488	1.63	0.212	thiM	b2104	hydoxyethylthiazole kinase	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Thiamin"	
b2105	443	892	-1.78	-0.251	343	663	-1.33	-0.122	667	503	0.003938	0.003027	I10	1	3	3493	1.30	0.114	yohL	b2105	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2106	281	307	-1.00	0.000	292	201	1.00	0.000	294	246	0.001734	0.001482	K10	1	3	3494	1.00	0.000	yohM	b2106	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2107	4726	4785	-1.01	-0.005	9178	8616	1.07	0.027	4755	8897	0.028059	0.053566	M10	1	3	3495	-1.91	-0.281	b2107	b2107	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2108	192	601	-1.20	-0.080	145	282	-1.00	0.000	397	214	0.002340	0.001286	G4	2	1	492	1.00	0.000	yehA	b2108	putative type-1 fimbrial protein	Putative cell structure	putative structure; Not classified	
b2109	78532	72131	1.09	0.037	155415	160521	-1.03	-0.014	75331	157968	0.444508	0.951055	O10	1	3	3496	-2.14	-0.330	yehB	b2109	putative outer membrane protein	putative membrane protein	putative membrane; Not classified	
b2110	124	385	-1.00	0.000	145	76	1.00	0.000	255	111	0.001503	0.000667	H2	2	1	1252	1.00	0.000	yehC	b2110	putative chaperone	Putative factors	putative factor; Not classified	
b2111	-163	371	-1.00	0.000	-244	34	-1.00	0.000	104	-105	0.000612	-0.000632	I4	2	1	493	1.00	0.000	yehD	b2111	putative fimbrial-like protein	Putative cell structure	putative structure; Not classified	
b2112	413	448	-1.00	0.000	295	386	-1.00	0.000	431	340	0.002541	0.002049	A12	1	3	3497	1.00	0.000	yehE	b2112	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2113	1370	815	1.68	0.225	2388	2350	1.02	0.007	1092	2369	0.006446	0.014263	A16	3	2	2169	-2.21	-0.345	mrp	b2113	putative ATPase	Putative enzymes	putative enzyme; Not classified	
b2114	16573	16708	-1.01	-0.004	22218	22482	-1.01	-0.005	16640	22350	0.098191	0.134560	F6	2	3	1729	-1.37	-0.137	metG	b2114	methionine tRNA synthetase	"Translation, post-translational modification"	"enzyme; Aminoacyl tRNA synthetases, tRNA modification"	
b2115	1650	1783	-1.08	-0.034	553	461	1.11	0.044	1717	507	0.010130	0.003054	C22	4	1	754	3.32	0.521	molR_1	b2115	"molybdate metabolism regulator, first fragment"	Regulatory function	"regulator; Biosynthesis of cofactors, carriers: Molybdopterin"	
b2116	2940	2851	1.03	0.013	2110	1867	1.13	0.053	2895	1989	0.017083	0.011973	E22	4	1	755	1.43	0.154	molR_2	b2116	"molybdate metabolism regulator, second fragment 2"	Regulatory function	"regulator; Biosynthesis of cofactors, carriers: Molybdopterin"	
b2117	1153	1230	-1.07	-0.028	830	1159	-1.40	-0.145	1192	994	0.007031	0.005987	G22	4	1	756	1.17	0.070	molR_3	b2117	"molybdate metabolism regulator, third fragment"	Regulatory function	"regulator; Biosynthesis of cofactors, carriers: Molybdopterin"	
b2118	57551	39700	1.45	0.161	55612	56809	-1.02	-0.009	48625	56211	0.286924	0.338420	C12	1	3	3498	-1.18	-0.072	yehI	b2118	putative regulator	Putative regulatory proteins	putative regulator; Not classified	
b2119	4012	3764	1.07	0.028	4858	4767	1.02	0.008	3888	4813	0.022944	0.028975	E12	1	3	3499	-1.26	-0.101	yehL	b2119	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2120	1933	1270	1.52	0.182	1121	1108	1.01	0.005	1602	1114	0.009451	0.006710	G12	1	3	3500	1.41	0.149	yehM	b2120	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2121	837	620	1.35	0.131	844	815	1.04	0.015	729	829	0.004299	0.004994	I12	1	3	3501	-1.16	-0.065	yehP	b2121	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2122	669	527	1.27	0.103	429	463	-1.00	0.000	598	446	0.003527	0.002685	K12	1	3	3502	1.18	0.070	yehQ	b2122	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2123	259	185	1.00	0.000	156	247	-1.00	0.000	222	201	0.001311	0.001212	M12	1	3	3503	1.00	0.000	yehR	b2123	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2124	1216	1027	1.18	0.073	1640	1847	-1.13	-0.051	1122	1743	0.006620	0.010496	O12	1	3	3504	-1.59	-0.200	yehS	b2124	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2125	552	597	-1.08	-0.034	619	628	-1.02	-0.007	575	624	0.003390	0.003754	A14	1	3	3505	-1.11	-0.044	yehT	b2125	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2126	25698	24898	1.03	0.014	26943	27088	-1.01	-0.002	25298	27015	0.149277	0.162646	C14	1	3	3506	-1.09	-0.037	yehU	b2126	putative 2-component sensor protein	Putative regulatory proteins	putative regulator; Not classified	
b2127	911	1043	-1.14	-0.059	841	875	-1.04	-0.017	977	858	0.005763	0.005166	E14	1	3	3507	1.12	0.047	yehV	b2127	putative transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b2128	1208	730	1.65	0.218	662	443	1.32	0.122	969	553	0.005718	0.003328	F5	3	1	979	1.72	0.235	yehW	b2128	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b2129	2695	3519	-1.31	-0.116	1971	1810	1.09	0.037	3107	1891	0.018331	0.011383	H5	3	1	980	1.61	0.207	yehX	b2129	putative ATP-binding component of a transport system	Putative transport proteins	putative transport; Not classified	
b2130	2371	2036	1.16	0.066	2137	2002	1.07	0.028	2204	2069	0.013003	0.012458	G14	1	3	3508	1.04	0.019	yehY	b2130	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b2131	12308	11209	1.10	0.041	6533	5763	1.13	0.054	11759	6148	0.069385	0.037013	J5	3	1	981	1.87	0.273	yehZ	b2131	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b2132	3704	3289	1.13	0.052	1560	1575	-1.01	-0.004	3496	1567	0.020631	0.009436	I11	1	1	45	2.19	0.340	bglX	b2132	"beta-D-glucoside glucohydrolase, periplasmic"	Carbon compound catabolism	enzyme; Degradation of small molecules: Carbon compounds	
b2133	4019	3530	1.14	0.056	651	741	-1.14	-0.056	3774	696	0.022272	0.004190	J4	3	1	1357	5.32	0.726	dld	b2133	"D-lactate dehydrogenase, FAD protein, NADH independent"	Energy metabolism	"enzyme; Energy metabolism, carbon: Aerobic respiration"	
b2134	3052	3249	-1.06	-0.027	972	1455	-1.50	-0.175	3151	1213	0.018591	0.007306	K4	2	1	494	2.54	0.406	pbpG	b2134	penicillin-binding protein 7	Cell processes	"putative enzyme; Murein sacculus, peptidoglycan"	
b2135	536	526	1.02	0.008	141	344	-1.00	0.000	531	243	0.003133	0.001462	I14	1	3	3509	1.04	0.019	yohC	b2135	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2136	1687	2006	-1.19	-0.075	3233	3198	1.01	0.005	1847	3216	0.010896	0.019359	K14	1	3	3510	-1.78	-0.250	yohD	b2136	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2137	779	1364	-1.75	-0.243	1073	1394	-1.30	-0.114	1071	1233	0.006322	0.007426	B23	2	2	2489	-1.17	-0.070	yohF	b2137	putative oxidoreductase	Putative enzymes	putative enzyme; Not classified	
b2138	23992	17795	1.35	0.130	24530	23927	1.03	0.011	20894	24229	0.123287	0.145869	L5	3	1	982	-1.18	-0.073	yohG	b2138	putative channel/filament proteins	"Hypothetical, unclassified, unknown"	orf; Not classified	
b2139	145	157	-1.00	0.000	283	179	1.00	0.000	151	231	0.000890	0.001392	M14	1	3	3511	-1.00	0.000	yohH	b2139	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2140	546	419	1.09	0.038	1051	1005	1.05	0.019	483	1028	0.002848	0.006189	C11	3	1	234	-2.06	-0.314	yohI	b2140	putative regulator protein	Putative regulatory proteins	putative regulator; Not classified	
b2141	1312	991	1.32	0.122	1781	1562	1.14	0.057	1152	1671	0.006795	0.010063	O14	1	3	3512	-1.48	-0.171	yohJ	b2141	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2142	1396	1132	1.23	0.091	1018	1147	-1.13	-0.052	1264	1082	0.007457	0.006517	N5	3	1	983	1.14	0.059	yohK	b2142	putative seritonin transporter	Putative transport proteins	putative transport; Not classified	
b2143	1133	1323	-1.17	-0.067	1823	1930	-1.06	-0.025	1228	1876	0.007246	0.011296	E24	1	2	2011	-1.56	-0.193	cdd	b2143	cytidine/deoxycytidine deaminase	Nucleotide biosynthesis and metabolism	enzyme; Salvage of nucleosides and nucleotides	
b2144	1439	1477	-1.03	-0.011	869	594	1.46	0.165	1458	732	0.008605	0.004406	B10	1	1	1185	1.95	0.291	sanA	b2144	vancomycin sensitivity	Cell processes	transport; Drug/analog sensitivity	
b2145	922	1026	-1.11	-0.046	769	656	1.17	0.069	974	712	0.005748	0.004289	A16	1	3	3513	1.34	0.127	b2145	b2145	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2146	3630	4345	-1.20	-0.078	2344	2679	-1.14	-0.058	3988	2511	0.023530	0.015121	D23	2	2	2490	1.56	0.192	b2146	b2146	putative oxidoreductase	Putative enzymes	putative enzyme; Not classified	
b2147	10998	9235	1.19	0.076	5464	6328	-1.16	-0.064	10116	5896	0.059694	0.035498	F23	2	2	2491	1.68	0.226	yeiA	b2147	putative oxidoreductase	Putative enzymes	putative enzyme; Not classified	
b2148	918	1189	-1.30	-0.112	1150	1270	-1.10	-0.043	1053	1210	0.006215	0.007286	I22	4	1	757	-1.17	-0.069	mglC	b2148	methyl-galactoside transport and galactose taxis	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2149	211	213	-1.00	0.000	196	336	-1.00	0.000	212	266	0.001253	0.001602	K22	4	1	758	-1.00	0.000	mglA	b2149	ATP-binding component of methyl-galactoside transport and galactose taxis	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2150	726	944	-1.30	-0.114	1280	1205	1.06	0.026	835	1242	0.004927	0.007480	M22	4	1	759	-1.52	-0.181	mglB	b2150	galactose-binding transport protein; receptor for galactose taxis	Transport and binding proteins	"transport; Transport of small molecules: Carbohydrates, organic acids, alcohols"	
b2151	710	673	1.05	0.023	424	499	-1.00	0.000	691	462	0.004079	0.002780	K11	1	1	46	1.36	0.133	galS	b2151	"mgl repressor, galactose operon inducer"	Regulatory function	regulator; Degradation of small molecules: Carbon compounds	
b2152	727	634	1.15	0.059	351	438	-1.00	0.000	680	395	0.004014	0.002377	C16	1	3	3514	1.34	0.126	yeiB	b2152	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2153	4092	3461	1.18	0.073	1213	1189	1.02	0.009	3776	1201	0.022284	0.007231	F7	1	2	2331	3.08	0.489	folE	b2153	GTP cyclohydrolase I	"Biosynthesis of cofactors, prosthetic groups and carriers"	"enzyme; Biosynthesis of cofactors, carriers: Folic acid"	
b2154	1466	1254	1.17	0.068	1720	913	1.88	0.275	1360	1317	0.008024	0.007927	C16	3	2	2170	1.01	0.005	yeiG	b2154	putative esterase (EC 3.1.1.-).	"Hypothetical, unclassified, unknown"	orf; Not classified	
b2155	7482	9449	-1.26	-0.101	957	951	1.01	0.002	8465	954	0.049952	0.005743	O22	4	1	760	8.70	0.939	cirA	b2155	outer membrane receptor for iron-regulated colicin I receptor; porin; requires tonB gene product	Transport and binding proteins	membrane; Outer membrane constituents	
b2156	2135	2036	1.05	0.021	2305	2221	1.04	0.016	2085	2263	0.012305	0.013625	P2	2	3	761	-1.11	-0.044	lysP	b2156	lysine-specific permease	Transport and binding proteins	"transport; Transport of small molecules: Amino acids, amines"	
b2157	1428	685	2.09	0.319	1243	893	1.39	0.144	1056	1068	0.006232	0.006429	E11	3	1	235	-1.03	-0.013	yeiE	b2157	putative transcriptional regulator LYSR-type	Putative regulatory proteins	putative regulator; Not classified	
b2158	1447	1237	1.17	0.068	1682	1549	1.09	0.036	1342	1616	0.007918	0.009727	E16	1	3	3515	-1.23	-0.089	yeiH	b2158	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2159	1811	3185	-1.76	-0.245	1744	2350	-1.35	-0.129	2498	2047	0.014741	0.012324	E1	2	2	1635	1.20	0.078	nfo	b2159	endonuclease IV	"DNA replication, repair, restriction/modification"	enzyme; Degradation of DNA	
b2160	1179	992	1.19	0.075	662	639	1.04	0.015	1085	651	0.006404	0.003917	M11	1	1	47	1.63	0.213	yeiI	b2160	putative kinase	Putative enzymes	putative enzyme; Not classified	
b2161	672	664	1.01	0.005	609	348	1.22	0.086	668	479	0.003940	0.002881	P5	3	1	984	1.31	0.118	yeiJ	b2161	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b2162	4217	4262	-1.01	-0.005	6242	7003	-1.12	-0.050	4239	6623	0.025015	0.039871	G16	1	3	3516	-1.59	-0.202	yeiK	b2162	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2163	561	419	1.12	0.050	173	243	-1.00	0.000	490	208	0.002892	0.001253	G11	3	1	236	1.00	0.000	yeiL	b2163	putative transcriptional regulator	Putative regulatory proteins	putative regulator; Not classified	
b2164	930	892	1.04	0.018	1222	970	1.26	0.100	911	1096	0.005375	0.006600	B7	3	1	985	-1.23	-0.089	yeiM	b2164	putative transport system permease protein	Putative transport proteins	putative transport; Not classified	
b2165	1011	1252	-1.24	-0.093	2053	1783	1.15	0.061	1131	1918	0.006674	0.011547	I16	1	3	3517	-1.73	-0.238	yeiN	b2165	"orf, hypothetical protein"	"Hypothetical, unclassified, unknown"	orf; Unknown	
b2166	5922	7188	-1.21	-0.084	3614	3808	-1.05	-0.023	6555	3711	0.038678	0.022344	H23	2	2	2492	1.73	0.238	yeiC	b2166	putative kinase	Putative enzymes	putative enzyme; Not classified	
